station_id,city,city_code,region,sensor_type,lat,lon,coverage_radius_km,height_m,online_status,health_score,last_maintenance_date,data_nature,source_basis
ST_320500_026,苏州,320500,华东,电子围栏边界节点,31.161185,120.317038,1.81,75.5,在线,90.2,2026-03-25,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320500_027,苏州,320500,华东,北斗增强站,31.295397,120.59828,23.14,35.6,在线,77.0,2026-05-04,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320500_028,苏州,320500,华东,ADS-B接收站,31.063244,120.762214,27.19,46.6,在线,96.5,2026-03-04,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320500_029,苏州,320500,华东,低空监视雷达,31.506675,120.287275,8.64,38.1,在线,79.6,2026-05-06,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320500_030,苏州,320500,华东,北斗增强站,31.542617,120.409097,15.21,74.8,在线,72.5,2026-06-16,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320500_031,苏州,320500,华东,射频侦测,31.240621,120.409532,5.8,45.9,离线,89.1,2026-06-26,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320500_032,苏州,320500,华东,电子围栏边界节点,31.428191,120.534958,1.67,27.8,维护,43.1,2026-05-30,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320500_033,苏州,320500,华东,低空监视雷达,31.110004,120.645355,11.78,14.5,在线,98.9,2026-05-27,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320500_034,苏州,320500,华东,低空监视雷达,31.296562,120.566035,13.88,17.2,在线,77.9,2026-02-11,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320500_035,苏州,320500,华东,5G-A通感基站,31.37677,120.620841,2.07,34.5,在线,70.4,2026-05-05,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320500_036,苏州,320500,华东,ADS-B接收站,31.472458,120.554445,33.61,41.8,在线,95.4,2026-02-19,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320500_037,苏州,320500,华东,北斗增强站,31.327981,120.849272,16.45,64.2,在线,93.7,2026-05-22,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320500_038,苏州,320500,华东,电子围栏边界节点,31.314947,120.361456,2.03,20.8,在线,78.9,2026-05-30,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320500_039,苏州,320500,华东,电子围栏边界节点,31.358678,120.334135,1.62,65.3,在线,96.1,2026-05-07,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320500_040,苏州,320500,华东,ADS-B接收站,31.207354,120.387738,33.61,58.4,在线,81.8,2026-04-13,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320500_041,苏州,320500,华东,ADS-B接收站,31.197013,120.399695,26.89,48.7,在线,64.6,2026-05-31,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320500_042,苏州,320500,华东,ADS-B接收站,31.264591,120.417756,37.48,22.7,在线,71.2,2026-06-22,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320500_043,苏州,320500,华东,电子围栏边界节点,31.178084,120.805405,1.57,46.7,在线,62.1,2026-06-11,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320500_044,苏州,320500,华东,ADS-B接收站,31.461378,120.397813,21.41,18.9,在线,77.3,2026-06-20,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320500_045,苏州,320500,华东,北斗增强站,31.084308,120.652035,20.78,37.9,在线,66.7,2026-06-08,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320500_046,苏州,320500,华东,5G-A通感基站,31.279816,120.429393,2.24,20.0,在线,61.8,2026-05-09,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320500_047,苏州,320500,华东,光电云台,31.111839,120.704641,4.98,70.5,在线,88.4,2026-06-20,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320500_048,苏州,320500,华东,射频侦测,31.388912,120.839474,9.46,43.2,在线,94.4,2026-05-19,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320500_049,苏州,320500,华东,5G-A通感基站,31.274085,120.727746,2.21,40.4,在线,62.3,2026-05-12,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320500_050,苏州,320500,华东,低空监视雷达,31.45714,120.582543,11.5,10.8,在线,71.6,2026-06-04,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_001,南京,320100,华东,光电云台,31.88615,118.800245,3.11,47.0,在线,96.2,2026-06-19,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_002,南京,320100,华东,射频侦测,31.973768,118.863017,7.52,45.0,在线,68.8,2026-06-19,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_003,南京,320100,华东,射频侦测,31.9845,118.848881,5.87,57.3,在线,76.2,2026-05-24,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_004,南京,320100,华东,光电云台,32.207965,118.99901,3.93,74.6,在线,82.4,2026-06-22,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_005,南京,320100,华东,5G-A通感基站,31.933539,118.663905,2.08,74.2,在线,85.3,2026-06-05,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_006,南京,320100,华东,北斗增强站,32.034025,118.844758,26.13,76.3,在线,92.8,2026-01-07,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_007,南京,320100,华东,低空监视雷达,32.135273,119.030288,11.83,20.2,在线,86.3,2026-05-25,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_008,南京,320100,华东,电子围栏边界节点,31.997605,118.743697,1.81,63.4,在线,48.1,2026-06-04,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_009,南京,320100,华东,5G-A通感基站,31.948287,118.742828,2.36,32.3,在线,81.6,2026-06-13,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_010,南京,320100,华东,气象微站,31.989162,118.723728,2.75,26.6,在线,95.2,2026-05-24,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_011,南京,320100,华东,5G-A通感基站,31.895086,118.913161,1.55,62.2,在线,89.4,2026-06-24,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_012,南京,320100,华东,光电云台,32.195327,118.669296,4.13,33.1,在线,79.9,2026-04-15,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_013,南京,320100,华东,电子围栏边界节点,32.241216,118.752915,1.75,62.2,在线,65.2,2026-06-22,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_014,南京,320100,华东,北斗增强站,32.272372,118.823247,21.52,66.8,在线,74.0,2026-05-25,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_015,南京,320100,华东,ADS-B接收站,32.003609,118.626364,28.22,49.3,在线,83.4,2026-03-15,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_016,南京,320100,华东,气象微站,32.301078,119.065958,3.29,21.8,在线,91.4,2026-06-21,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_017,南京,320100,华东,北斗增强站,32.180804,118.656508,20.03,66.0,在线,96.3,2026-06-13,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_018,南京,320100,华东,北斗增强站,32.284936,118.965685,26.94,22.3,在线,74.0,2026-06-11,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_019,南京,320100,华东,北斗增强站,31.971998,119.090473,20.16,78.0,在线,84.9,2026-06-19,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_020,南京,320100,华东,低空监视雷达,32.028111,118.702121,9.44,15.4,在线,86.6,2026-06-19,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_021,南京,320100,华东,低空监视雷达,32.226903,119.060495,14.11,50.2,在线,85.8,2026-06-21,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_022,南京,320100,华东,气象微站,32.164211,118.765773,3.4,53.8,在线,90.2,2026-01-26,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_023,南京,320100,华东,气象微站,32.085764,119.023259,2.41,35.3,在线,74.2,2026-05-23,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_024,南京,320100,华东,光电云台,31.975895,118.679625,3.75,23.9,在线,85.1,2026-06-25,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_025,南京,320100,华东,射频侦测,32.232895,119.066831,6.35,21.9,在线,90.0,2026-06-13,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_026,南京,320100,华东,气象微站,32.123599,118.647914,3.75,44.6,在线,81.2,2026-05-05,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_027,南京,320100,华东,ADS-B接收站,32.16505,118.572256,22.39,17.9,在线,75.6,2026-06-16,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_028,南京,320100,华东,北斗增强站,31.953241,119.067913,18.91,37.6,在线,87.9,2026-03-26,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_029,南京,320100,华东,电子围栏边界节点,32.06733,118.841556,1.29,55.8,在线,77.1,2026-05-17,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_030,南京,320100,华东,低空监视雷达,32.141561,119.076582,11.57,39.9,维护,88.0,2026-05-25,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_031,南京,320100,华东,射频侦测,31.915945,118.600207,8.55,48.6,维护,61.7,2026-06-01,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_032,南京,320100,华东,射频侦测,32.245832,118.715686,5.97,18.2,维护,64.2,2026-06-21,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_033,南京,320100,华东,5G-A通感基站,32.259122,119.020808,2.19,68.8,在线,44.8,2026-04-27,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_034,南京,320100,华东,气象微站,31.902428,119.04756,3.78,43.9,离线,81.5,2026-03-06,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_035,南京,320100,华东,光电云台,32.05895,119.070725,3.5,59.1,在线,78.0,2026-06-23,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_036,南京,320100,华东,射频侦测,31.922446,119.009579,5.72,58.2,在线,64.0,2026-06-14,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_037,南京,320100,华东,低空监视雷达,31.995088,118.563992,14.0,62.2,在线,76.3,2026-04-08,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_038,南京,320100,华东,气象微站,31.847781,118.89342,2.32,38.3,在线,85.1,2026-01-19,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_039,南京,320100,华东,光电云台,32.187974,119.032923,4.15,76.0,在线,64.6,2026-05-25,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_040,南京,320100,华东,ADS-B接收站,32.135451,119.034866,25.79,21.9,在线,84.8,2026-03-04,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_041,南京,320100,华东,气象微站,32.251536,118.949407,3.04,49.3,在线,50.2,2026-06-25,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_042,南京,320100,华东,射频侦测,32.049212,118.50099,7.08,56.2,在线,93.3,2026-02-22,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_043,南京,320100,华东,北斗增强站,32.141682,118.664572,25.19,31.0,离线,87.3,2026-05-15,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_044,南京,320100,华东,光电云台,32.28584,118.831813,4.08,31.5,在线,93.7,2026-06-24,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_045,南京,320100,华东,北斗增强站,31.859982,119.002461,18.83,76.1,在线,93.7,2026-05-28,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_046,南京,320100,华东,射频侦测,31.970201,118.891766,8.59,37.0,在线,73.6,2026-03-27,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_047,南京,320100,华东,ADS-B接收站,32.152876,118.943631,38.32,65.8,维护,95.0,2026-05-09,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_048,南京,320100,华东,射频侦测,32.106039,118.607616,9.53,23.4,在线,82.3,2026-04-30,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_049,南京,320100,华东,射频侦测,32.224943,118.779046,7.38,43.1,在线,79.8,2026-04-28,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_320100_050,南京,320100,华东,气象微站,32.215555,118.79415,3.12,13.8,在线,83.2,2026-05-22,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_001,杭州,330100,华东,光电云台,30.138485,120.339931,4.34,34.0,在线,87.9,2026-05-19,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_002,杭州,330100,华东,电子围栏边界节点,30.507424,120.378166,1.9,73.6,在线,93.9,2026-06-25,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_003,杭州,330100,华东,ADS-B接收站,30.48598,120.088458,32.2,49.6,在线,76.1,2026-06-18,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_004,杭州,330100,华东,光电云台,30.294064,120.380752,4.76,69.0,在线,85.9,2026-04-28,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_005,杭州,330100,华东,气象微站,30.053666,120.243447,3.29,61.6,在线,77.3,2026-06-16,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_006,杭州,330100,华东,光电云台,30.287564,119.990328,3.93,33.1,在线,79.1,2026-06-01,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_007,杭州,330100,华东,射频侦测,30.199247,120.04073,7.3,35.6,在线,98.2,2026-01-14,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_008,杭州,330100,华东,低空监视雷达,30.47816,120.145502,12.62,23.1,在线,76.3,2026-06-26,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_009,杭州,330100,华东,气象微站,30.444549,119.914477,3.98,66.3,在线,68.6,2026-06-13,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_010,杭州,330100,华东,电子围栏边界节点,30.088702,119.879412,1.27,38.4,在线,83.0,2026-05-31,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_011,杭州,330100,华东,低空监视雷达,30.267335,120.428376,9.12,40.3,在线,87.9,2026-06-05,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_012,杭州,330100,华东,气象微站,30.429689,120.415952,2.61,15.8,在线,80.4,2026-06-22,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_013,杭州,330100,华东,光电云台,30.173959,120.045841,5.13,72.2,在线,44.0,2026-05-16,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_014,杭州,330100,华东,射频侦测,30.359596,119.878092,7.76,17.1,离线,66.0,2026-06-10,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_015,杭州,330100,华东,5G-A通感基站,30.103116,120.247748,2.76,44.2,在线,85.7,2026-06-24,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_016,杭州,330100,华东,气象微站,30.168967,120.122428,3.81,30.8,在线,93.0,2026-05-27,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_017,杭州,330100,华东,5G-A通感基站,30.078446,120.332622,2.22,43.8,离线,93.2,2026-06-27,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_018,杭州,330100,华东,射频侦测,30.233575,120.332078,9.15,37.2,维护,85.7,2026-06-27,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_019,杭州,330100,华东,气象微站,30.025041,120.43588,2.56,65.0,在线,55.0,2026-06-17,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_020,杭州,330100,华东,光电云台,30.236592,120.143287,2.96,24.6,离线,58.7,2026-04-15,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_021,杭州,330100,华东,光电云台,30.3734,120.288491,4.28,27.8,在线,49.2,2026-06-04,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_022,杭州,330100,华东,电子围栏边界节点,30.324701,120.409078,1.41,19.6,在线,79.9,2026-05-28,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_023,杭州,330100,华东,气象微站,30.443646,119.985253,4.06,63.6,在线,25.1,2026-02-05,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_024,杭州,330100,华东,5G-A通感基站,30.510601,120.215532,2.63,65.9,在线,77.3,2026-06-25,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_025,杭州,330100,华东,射频侦测,30.091293,119.984325,10.82,12.5,在线,66.2,2026-06-17,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_026,杭州,330100,华东,北斗增强站,30.352885,120.255463,14.1,45.6,在线,92.4,2026-06-15,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_027,杭州,330100,华东,ADS-B接收站,30.483355,120.089185,22.85,56.5,在线,49.1,2026-05-29,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_028,杭州,330100,华东,射频侦测,30.476991,120.357836,7.12,65.5,在线,89.5,2026-06-10,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_029,杭州,330100,华东,北斗增强站,30.214471,119.897449,20.19,19.1,在线,79.3,2026-06-01,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_030,杭州,330100,华东,光电云台,30.073479,120.423283,5.18,55.2,在线,85.2,2026-06-02,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_031,杭州,330100,华东,光电云台,30.046383,120.384711,4.09,29.6,在线,73.3,2026-05-25,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_032,杭州,330100,华东,北斗增强站,30.145288,120.2791,16.41,51.2,在线,62.3,2026-05-22,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_033,杭州,330100,华东,北斗增强站,30.155354,119.967096,22.06,51.1,在线,94.8,2026-05-08,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_034,杭州,330100,华东,北斗增强站,30.486961,119.94944,26.58,48.8,在线,78.2,2026-06-20,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_035,杭州,330100,华东,光电云台,30.207432,120.244211,4.54,35.5,在线,68.0,2026-06-19,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_036,杭州,330100,华东,射频侦测,30.077687,120.010508,6.54,58.4,在线,71.2,2026-06-22,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_037,杭州,330100,华东,低空监视雷达,30.099374,120.434579,15.5,50.1,在线,94.3,2026-06-13,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_038,杭州,330100,华东,电子围栏边界节点,30.195696,119.87188,1.27,47.1,在线,80.2,2026-04-08,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_039,杭州,330100,华东,气象微站,30.133397,119.912515,3.81,79.8,离线,49.4,2026-05-07,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_040,杭州,330100,华东,电子围栏边界节点,30.389838,120.045377,2.01,79.3,在线,69.4,2026-05-28,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_041,杭州,330100,华东,低空监视雷达,30.469968,120.401828,10.46,78.7,在线,90.8,2026-05-17,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_042,杭州,330100,华东,北斗增强站,30.128391,120.415009,22.14,13.4,在线,64.0,2026-06-24,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_043,杭州,330100,华东,光电云台,30.387706,120.161853,4.64,40.9,在线,74.5,2026-06-11,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_044,杭州,330100,华东,低空监视雷达,30.36717,120.128214,12.83,34.8,在线,42.5,2026-05-22,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_045,杭州,330100,华东,北斗增强站,30.117224,120.089824,24.78,28.6,在线,59.8,2026-04-07,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_046,杭州,330100,华东,光电云台,30.206855,120.031332,5.41,37.6,在线,98.7,2026-01-23,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_047,杭州,330100,华东,电子围栏边界节点,30.459751,120.367352,2.05,28.8,在线,90.1,2026-06-20,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_048,杭州,330100,华东,ADS-B接收站,30.322962,120.201122,26.35,42.2,在线,85.7,2026-03-04,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_049,杭州,330100,华东,北斗增强站,30.063078,119.869434,27.45,49.9,在线,69.9,2026-06-19,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_330100_050,杭州,330100,华东,气象微站,30.062897,120.147511,2.71,54.3,离线,79.2,2026-06-07,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_500000_001,重庆,500000,西南,ADS-B接收站,29.568417,106.75491,34.33,44.1,在线,76.4,2026-06-04,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_500000_002,重庆,500000,西南,低空监视雷达,29.359782,106.660161,9.03,21.7,在线,84.6,2026-06-23,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_500000_003,重庆,500000,西南,射频侦测,29.769819,106.359862,6.29,46.4,在线,83.9,2026-06-13,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_500000_004,重庆,500000,西南,电子围栏边界节点,29.650497,106.399315,2.08,51.4,在线,46.6,2026-05-23,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_500000_005,重庆,500000,西南,气象微站,29.790156,106.611605,2.69,50.6,在线,34.6,2026-04-04,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_500000_006,重庆,500000,西南,光电云台,29.665204,106.489668,4.18,76.4,在线,55.3,2026-01-23,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_500000_007,重庆,500000,西南,气象微站,29.436513,106.743959,2.69,53.6,在线,81.0,2026-05-03,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_500000_008,重庆,500000,西南,5G-A通感基站,29.761471,106.764864,1.96,15.2,在线,65.7,2026-06-11,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_500000_009,重庆,500000,西南,气象微站,29.355674,106.467804,3.14,63.8,在线,70.6,2026-03-02,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_500000_010,重庆,500000,西南,射频侦测,29.581605,106.533133,9.05,13.5,在线,85.0,2026-05-10,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_500000_011,重庆,500000,西南,射频侦测,29.615152,106.65939,7.86,75.7,在线,88.8,2026-06-27,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_500000_012,重庆,500000,西南,气象微站,29.429828,106.445119,3.23,59.0,在线,71.0,2026-03-21,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_500000_013,重庆,500000,西南,北斗增强站,29.59066,106.330336,15.4,20.4,在线,61.1,2026-06-09,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_500000_014,重庆,500000,西南,光电云台,29.359909,106.762558,4.28,34.1,在线,68.1,2026-03-21,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_500000_015,重庆,500000,西南,光电云台,29.489994,106.550789,3.7,73.1,在线,83.0,2026-05-25,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_500000_016,重庆,500000,西南,低空监视雷达,29.564269,106.310341,11.6,51.2,在线,83.5,2026-05-07,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_500000_017,重庆,500000,西南,低空监视雷达,29.391645,106.612654,8.44,30.9,在线,81.4,2026-04-02,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_500000_018,重庆,500000,西南,低空监视雷达,29.562517,106.571663,14.1,50.9,在线,97.3,2026-06-17,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_500000_019,重庆,500000,西南,北斗增强站,29.528101,106.374884,25.81,32.6,在线,41.9,2026-06-16,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_500000_020,重庆,500000,西南,北斗增强站,29.662815,106.717727,15.68,31.6,在线,75.6,2026-04-16,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_500000_021,重庆,500000,西南,气象微站,29.504178,106.297583,2.68,39.3,在线,44.1,2026-02-07,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_500000_022,重庆,500000,西南,射频侦测,29.727771,106.657978,10.89,30.3,在线,57.3,2026-05-02,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
